$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44216,3.1,0.22,1.59,0.47,6.79,591.7
44216.04,2.16,0.43,1.3,0.48,9.85,591.77
44216.08,2.22,0.33,1.13,0.43,8.83,591.85
44216.12,2.13,0.39,0.99,0.42,9.96,591.77
44216.17,0.99,-0.02,0.83,0.47,10,591.79
44216.21,1.16,-0.12,0.97,0.5,9.67,591.7
44216.25,0.87,-0.02,1.23,0.61,9.92,591.94
44216.29,0.83,-0.06,1.19,0.62,9.79,592.4
44216.33,0.71,-0.26,1.22,0.65,9.49,592.9
44216.38,-0.13,-0.85,1.14,0.5,9.49,593.11
44216.42,1.6,-0.99,1.23,0.35,9.66,593.3
44216.46,1.62,-1.17,1.21,0.36,9.67,593.6
44216.5,1.76,-0.81,1.2,0.31,9.68,593.63
44216.54,4,-0.26,1.22,0.21,9.45,592.91
44216.58,4.28,-0.17,1.33,0.21,9.86,592.32
44216.62,4.14,0,1.44,0.34,9.82,591.73
44216.67,3.05,0.05,1.58,0.45,9.5,591.67
44216.71,2.53,-0.41,1.67,0.55,9.67,591.86
44216.75,0.75,-0.85,1.82,0.75,9.58,592.4
44216.79,1,-0.68,1.67,0.77,9.57,592.81
44216.83,0.9,-0.73,1.62,0.64,9.6,593.44
44216.88,1.04,-0.77,1.6,0.6,9.82,593.55
44216.92,0.85,-0.72,1.45,0.63,9.65,594.01
44216.96,-0.27,-0.91,1.57,0.71,9.69,594.17
44217,-0.18,-0.97,1.71,0.73,9.58,594.41
44217.04,-0.1,-1.05,1.76,0.71,9.94,594.14
44217.08,0.05,-1.14,1.68,0.72,9.94,594.29
44217.12,0.12,-1.28,1.58,0.74,9.77,594.29
44217.17,-0.56,-1.67,1.57,0.72,9.96,594.17
44217.21,-0.59,-1.78,1.47,0.72,9.85,594.14
44217.25,-0.96,-2.36,1.53,0.78,9.77,594.22
44217.29,-1,-2.36,1.28,0.72,9.5,594.46
44217.33,-0.66,-2.42,1.22,0.79,9.79,595.09
44217.38,-0.91,-2.61,1.07,0.85,9.99,595.52
44217.42,1.34,-1.95,1.01,0.91,10,595.87
44217.46,0.81,-2.03,1.01,0.96,9.92,596.15
44217.5,0.81,-1.95,1.12,1.05,9.88,596.08
44217.54,3.12,-1.23,1.26,1.09,9.62,595.46
44217.58,3.05,-0.92,1.59,1.05,9.71,594.71
44217.62,2.91,-0.94,1.74,0.98,9.6,594.24
44217.67,3.61,-0.68,1.77,0.93,9.21,594.25
44217.71,3.36,-0.56,1.78,0.9,9.23,594.46
44217.75,1.25,-0.63,1.76,0.94,8.16,595.12
44217.79,1.4,-0.1,1.69,0.88,7.22,595.42
44217.83,1.53,0.08,1.33,0.72,8.01,596.06
44217.88,1.95,0.47,1.07,0.71,9.3,595.99
44217.92,1.53,0.41,0.77,0.74,9.25,596.21
44217.96,0.62,0.35,0.35,0.54,9.65,596.32
44218,0.49,0.39,0.18,0.13,8.97,596.35
44218.04,0.6,0.41,0.28,2.49,9.38,596.19
44218.08,1.3,0.65,0.23,2.9,9.43,595.99
44218.12,1.33,0.55,0.16,0.14,9.19,595.74
44218.17,1.17,0.28,0.27,0.98,8.7,595.51
44218.21,1.23,0.34,0.22,0.92,8.51,595.42
44218.25,0.59,-0.35,0.55,1.1,9.42,595.41
44218.29,0.84,-0.26,0.47,1.23,9.32,595.76
44218.33,0.93,-0.11,0.14,1.71,8.44,596.25
44218.38,0.67,-0.73,0.71,1.22,6.93,596.21
44218.42,4.59,-2.27,1.05,0.85,0.21,596.31
44218.46,4.78,-2.97,1.36,0.73,0.72,596.3
44218.5,5.14,-2.78,1.52,0.61,0.76,595.95
44218.54,9.7,-3.02,1.55,0.5,0,594.85
44218.58,10.01,-1.88,1.43,0.43,0,593.87
44218.62,9.93,-1.32,1.58,0.24,0,593.05
44218.67,11.29,-1.04,1.61,0.25,0,592.93
44218.71,11.37,-0.95,1.59,0.25,0,593
44218.75,7.28,1.35,1.18,0.37,0.08,593.23
44218.79,9.4,-1.95,1.06,0.38,0.1,593.29
44218.83,8.54,-1.42,1.28,0.66,0.08,593.81
44218.88,7.94,-1.33,1.37,0.64,0.08,593.89
44218.92,6.91,-1.03,1.33,0.9,0.08,594.45
44218.96,3.36,-1.34,1.32,1.13,0.08,594.33
44219,3.04,-1.39,1.33,1.23,0,594.54
44219.04,2.49,-1.37,1.4,1.27,0,594.24
44219.08,1.84,-1.47,1.48,1.34,0.04,593.84
44219.12,1.33,-1.6,1.6,1.4,0.08,593.39
44219.17,-0.02,-1.92,1.65,1.36,0.35,592.8
44219.21,-0.29,-1.95,1.72,1.37,0.45,592.32
44219.25,-1.11,-1.84,2.02,1.21,0.27,592.06
44219.29,-1.18,-1.77,2.1,1.23,0.44,591.76
44219.33,-1.34,-1.75,2.08,1.27,1.5,592.02
44219.38,-1.75,-2.37,1.76,1.2,6.18,591.92
44219.42,4.7,0.84,1.58,1.13,5.79,592.12
44219.46,6.22,1.15,1.81,1.06,0.78,592.15
44219.5,7.37,1.64,2.05,0.94,0,591.58
44219.54,11.9,1.19,2.11,0.81,0,590.66
44219.58,12.28,0.86,2.16,0.7,0,589.66
44219.62,12.72,0.8,2.21,0.69,0,589.25
44219.67,13.47,1.12,2.01,0.58,0.28,588.93
44219.71,12.82,0.55,1.4,0.47,0.1,589.14
44219.75,10.67,0.41,0.45,0.49,0.49,589.68
44219.79,10.96,-0.72,0.64,2.6,0.51,589.62
44219.83,9.73,-0.32,0.47,0.02,0.72,589.9
44219.88,8.95,0.41,0.89,0.46,1.16,590.26
44219.92,7.64,1.46,1.51,0.56,2.64,590.79
44219.96,4.32,1.68,1.71,0.42,4.34,591.04
44220,3.71,2.22,1.89,0.41,5.89,591.48
44220.04,3.7,2.52,1.96,0.37,8.03,591.58
44220.08,3.37,2.57,1.54,0.37,10,591.14
44220.12,3.05,2.02,1.38,0.35,10,590.93
44220.17,2.29,1.49,1.25,0.24,10,590.48
44220.21,1.98,1.02,1.05,3.06,10,590.09
44220.25,1.39,0.54,0.91,2.94,10,590.32
44220.29,1.37,0.42,0.77,2.65,10,589.95
44220.33,1.13,0.39,1.03,2.87,10,590.3
44220.38,0.38,-0.42,0.92,2.86,10,590.74
44220.42,3.13,0.17,0.89,0.21,7.35,590.81
44220.46,3.83,0.52,0.79,0.28,5.92,591.25
44220.5,4.48,1.05,0.81,0.27,5.61,590.95
44220.54,8.35,1.6,0.63,2.77,5.31,590.38
44220.58,10.08,2.99,0.54,2.54,7.05,589.44
44220.62,11.37,3.26,0.51,0.04,2.12,588.81
44220.67,14.13,3.03,0.63,0.11,1.79,588.71
44220.71,13.38,2.56,0.96,0.17,0.93,589.08
44220.75,9.21,3.58,1.52,0.54,1.15,589.42
44220.79,6.9,4.05,2.56,0.49,4.27,589.52
44220.83,6.63,4.48,1.79,0.61,6.67,590.6
44220.88,5.82,4.21,2.31,0.56,10,591.44
44220.92,4.33,3,2.37,0.61,10,592.08
44220.96,2.36,1.72,2.26,0.69,9.94,592.66
44221,2.3,1.26,1.95,0.73,10,593.16
44221.04,1.84,0.76,1.89,0.77,9.53,593.95
44221.08,1.73,0.62,2.06,0.8,9.81,594.16
44221.12,1.81,0.51,2.1,0.82,10,594.7
44221.17,0.76,0.05,2.04,0.87,10,594.99
44221.21,1.16,0.24,1.79,0.87,9.85,595.37
44221.25,0.64,-0.87,1.67,0.91,9.75,595.76
44221.29,0.9,-0.6,1.74,0.89,9.9,595.92
44221.33,1.12,-0.29,1.85,0.81,9.66,596.68
44221.38,1.05,-0.26,1.72,0.84,9.37,597.33
44221.42,2.25,-1.04,1.71,0.88,9.15,597.79
44221.46,2.42,-0.78,1.74,0.81,9.83,598.2
44221.5,2.26,-1.29,1.65,0.78,9.62,598.3
44221.54,3.68,-1.06,1.6,0.79,9.89,597.57
44221.58,3.35,-1.21,1.57,0.8,9.88,596.88
44221.62,2.57,-1.39,1.47,0.74,9.73,596.17
44221.67,3.65,-0.7,1.44,0.66,9.67,595.95
44221.71,3.46,-0.55,1.42,0.51,9.9,595.83
44221.75,1.32,-1.45,1.53,0.3,9.93,595.75
44221.79,1.72,-0.49,1.62,0.48,8.02,595.33
44221.83,1.92,-0.17,1.24,0.62,4.87,596
44221.88,2.11,0.09,1.45,0.57,5.65,596.24
44221.92,1.62,0.38,1.25,0.62,7.69,596.58
44221.96,0.64,-0.02,1.82,0.74,7.18,596.65
44222,1.12,0.18,1.57,0.81,7.41,596.76
44222.04,0.61,0.18,1.55,0.83,8.59,596.75
44222.08,0.67,-0.15,1.04,0.8,9.01,596.55
44222.12,0.41,-0.39,1.39,0.76,8.85,596.27
44222.17,-0.32,-0.63,1.2,0.77,9.21,595.93
44222.21,-0.18,-0.81,1.2,0.71,8.79,595.67
44222.25,-0.88,-1.87,1.15,0.59,9.78,595.51
44222.29,-0.84,-2.02,0.97,0.39,9.61,595.18
44222.33,-0.76,-2.04,1.17,0.62,9.66,595.52
44222.38,-1.32,-2.73,1.33,0.66,9.42,595.73
44222.42,1.08,-1.93,1.35,0.66,9.37,596.21
44222.46,0.56,-2.13,1.24,0.54,10,596.07
44222.5,0.65,-2.27,1.1,0.37,9.96,595.97
44222.54,3.85,-1.29,0.88,0,9.92,594.97
44222.58,3.78,-0.92,0.77,2.78,9.62,593.95
44222.62,3.76,-0.69,0.99,2.9,8.11,593.06
44222.67,5.34,-0.22,1.61,3.11,2.42,592.47
44222.71,5.64,-0.13,1.98,0.17,0.64,592.1
44222.75,3.19,-1.1,2.21,0.39,0.79,592.09
44222.79,1.57,-0.62,1.52,0.54,2.04,592.26
44222.83,0.77,-0.52,1.55,0.59,4.71,592.96
44222.88,0.52,-0.44,1.74,0.59,8.21,593.25
44222.92,0.59,-0.37,1.75,0.63,9.11,593.58
44222.96,-0.73,-1.3,1.87,0.7,9.61,593.82
44223,-0.85,-1.24,1.84,0.74,9.65,594.09
44223.04,-0.95,-1.65,1.88,0.75,9.69,594.07
44223.08,-0.71,-1.82,1.79,0.79,9.65,594.04
44223.12,-0.51,-1.94,1.74,0.83,9.84,593.97
44223.17,-2.03,-3.03,1.58,0.86,9.89,593.96
44223.21,-2.05,-2.89,1.52,0.83,9.97,593.78
44223.25,-2.15,-4.18,1.43,0.62,9.85,593.93
44223.29,-1.8,-3.76,1.27,0.62,9.82,593.99
44223.33,-1.52,-3.76,1.54,0.72,9.75,594.58
44223.38,-1.86,-3.61,1.53,0.67,9.96,595.05
44223.42,0.87,-2.77,1.48,0.81,9.86,595.42
44223.46,0.96,-2.9,1.5,0.8,9.47,595.82
44223.5,0.87,-2.8,1.51,0.76,9.71,595.89
44223.54,4.04,-2.42,1.58,0.7,8.61,595.26
44223.58,4.05,-2.03,1.75,0.64,7.65,594.77
44223.62,4.44,-1.61,2.04,0.63,8.34,594.58
44223.67,4.76,-1.15,2.18,0.75,9.47,594.38
44223.71,4.22,-1.22,2.48,0.69,7.86,594.8
44223.75,1.32,-2.44,2.65,0.68,4.86,595.23
44223.79,0.54,-2.18,1.89,0.69,6.01,595.73
44223.83,0.71,-1.94,2.17,0.71,7.03,597.14
44223.88,0.89,-1.7,2.36,0.74,5.98,597.76
44223.92,0.62,-1.3,2.1,0.73,6.94,598.71
44223.96,-1.16,-2.48,1.88,0.69,9.37,599.17
44224,-1.02,-2.52,1.52,0.74,6.74,599.8
44224.04,-0.94,-1.94,1.15,0.82,7.42,600.01
44224.08,-0.72,-2.06,0.96,0.96,6.42,599.98
44224.12,-0.84,-2.01,0.75,1.13,4.61,600.05
44224.17,-1.4,-2.74,0.57,1.1,3.6,599.94
44224.21,-1.61,-2.68,0.45,0.44,3.01,599.62
44224.25,-2.27,-2.95,0.55,2.72,7.87,599.5
44224.29,-2.14,-2.78,0.48,2.46,9.81,599.31
44224.33,-2.27,-2.98,0.53,2.29,9.5,599.81
44224.38,-2.32,-3.33,0.43,2.19,9.94,600.15
44224.42,1.2,-2.75,0.36,2.53,4.9,600.71
44224.46,1.4,-3.14,0.65,0,5.64,600.51
44224.5,1.69,-3.75,0.72,3.03,7.86,600.24
44224.54,5.05,-2.54,0.73,2.9,7.81,599.41
44224.58,5.1,-2.4,0.77,2.8,8.7,598.25
44224.62,5.45,-2.4,1.05,3.01,9.95,597.72
44224.67,5.75,-2.27,1.2,3.02,9.2,597.21
44224.71,5.2,-2.39,1.39,0.03,9.75,597.16
44224.75,2.61,-3.66,1.89,0.35,3.68,596.85
44224.79,1.83,-2.68,2.29,0.49,1.42,596.95
44224.83,1.07,-2.29,2.35,0.58,1.26,597.61
44224.88,0.74,-2.32,1.99,0.55,2.72,598.08
44224.92,1.17,-1.41,1.66,0.64,4.49,598.14
44224.96,-0.33,-1.47,1.65,0.69,5.69,598.14
44225,-0.05,-1.45,1.32,0.62,6.81,598.04
44225.04,0.11,-1.38,0.95,0.55,7.94,597.86
44225.08,0.3,-1.56,1.03,0.51,8.98,597.6
44225.12,0.37,-1.64,0.8,0.53,8.56,596.95
44225.17,0.02,-1.56,0.66,0.41,9.72,596.57
44225.21,0.28,-1.55,0.5,0.13,8.95,595.98
44225.25,-0.18,-1.81,0.47,1.9,8.15,595.98
44225.29,0.02,-1.71,0.62,2.03,8.82,595.42
44225.33,-0.02,-1.8,0.43,2.75,8.01,595.73
44225.38,-0.36,-1.93,0.46,3.02,7.96,595.75
44225.42,2.72,-0.6,0.49,2.69,7.81,595.94
44225.46,3.53,-0.23,0.56,2.27,9.82,595.86
44225.5,3.75,0.09,0.88,1.63,9.24,595.61
44225.54,7.48,0.78,1.09,1.6,6.7,594.62
44225.58,8.08,0.79,1.03,1.76,5.29,593.55
44225.62,9.08,0.67,0.93,2.57,1.85,592.83
44225.67,9.43,1.07,1.37,0.11,0.82,592.41
44225.71,8.62,1.43,1.86,0.38,0.7,592.57
44225.75,4.82,0.67,2.58,0.53,2.12,592.34
44225.79,2.66,1.07,1.67,0.65,5.67,593.06
44225.83,2.14,1.21,2.43,0.69,9.56,594.35
44225.88,1.78,0.64,2.14,0.72,9.8,594.82
44225.92,1.44,0.27,1.97,0.75,9.52,595.62
44225.96,-0.65,-1.11,1.9,0.76,8.44,595.92
44226,-0.57,-1.32,2.09,0.75,9.11,596.25
44226.04,-0.74,-1.34,1.78,0.77,9.78,596.21
44226.08,-0.48,-1.42,1.69,0.76,9.61,596.29
44226.12,-0.32,-1.46,1.65,0.77,9.03,596.24
44226.17,-1.12,-1.95,1.54,0.91,9.28,596.04
44226.21,-1.29,-2.18,1.43,0.94,9.7,596.07
44226.25,-0.83,-3.25,1.43,0.96,9.88,596.51
44226.29,-1.06,-3.32,1.38,0.79,9.98,596.09
44226.33,-1.84,-3.85,1.29,0.82,9.79,596.69
44226.38,-1.76,-3.64,1.39,0.8,9.6,597.12
44226.42,2,-2.7,1.22,0.83,8.62,597.41
44226.46,1.95,-2.65,1.08,0.74,7.25,597.35
44226.5,1.76,-2.38,1.01,0.6,7.31,597
44226.54,4.55,-2.25,0.87,0.05,8.41,596.12
44226.58,4.87,-1.75,0.87,2.82,9.12,595.22
44226.62,5.21,-1.31,1.08,2.83,7.66,594.39
44226.67,5.98,-0.83,1.28,3.04,7.78,593.89
44226.71,6.08,-0.75,1.68,0.3,4.47,593.92
44226.75,3.4,-1.42,2.22,0.65,1.8,593.89
44226.79,2.58,-0.71,1.63,0.59,1.34,594.2
44226.83,1.87,-0.44,1.77,0.6,3.69,594.78
44226.88,2.18,0.03,1.92,0.68,6.51,595.27
44226.92,1.95,-0.1,1.74,0.75,9.36,595.55
44226.96,0.04,-0.64,1.64,0.81,9.61,595.81
44227,0.03,-0.71,1.74,0.85,8.79,596.12
44227.04,-0.11,-0.74,1.58,0.87,9.01,595.91
44227.08,-0.01,-0.88,1.69,0.85,9.62,596.04
44227.12,0.13,-0.97,1.57,0.82,9.82,595.86
44227.17,-0.21,-1.19,1.54,0.86,9.86,595.79
44227.21,-0.2,-1.25,1.51,0.88,9.82,595.55
44227.25,-0.86,-2.51,1.72,0.87,9.73,595.79
44227.29,-0.71,-2.46,1.56,0.82,9.69,595.58
44227.33,-0.68,-2.44,1.55,0.81,9.86,596.01
44227.38,-0.69,-2.69,1.48,0.78,9.88,596.27
44227.42,1.61,-2.25,1.33,0.77,9.71,596.48
44227.46,1.85,-2.49,1.08,0.72,9.64,596.48
44227.5,1.88,-2.12,0.74,0.33,9.23,596.08
44227.54,4.91,-1.73,0.54,2.38,7.31,595.21
44227.58,5.73,-1.28,0.87,1.9,7.14,594.25
44227.62,6.48,-0.95,0.91,2.44,6.75,593.38
44227.67,8.49,-0.47,1.11,2.65,8.24,593.1
44227.71,8.72,-0.04,1.61,0.1,6.71,592.99
44227.75,5.86,-1.25,1.86,0.6,6.27,593.79
44227.79,3.64,-0.47,1.68,0.56,5.77,594.08
44227.83,3.25,-0.14,1.45,0.7,3.43,595.07
44227.88,2.76,0.12,1.86,0.61,4.84,595.47
44227.92,2.51,0.63,1.21,0.62,7.46,596.25
44227.96,0.72,0.03,1.18,0.64,9.15,596.65
44228,1.12,0.03,1.44,0.65,9.39,596.98
44228.04,0.6,-0.52,1.23,0.65,8.61,597.04
44228.08,0.44,-0.57,1,0.75,8.7,597.13
44228.12,0.56,-0.64,0.56,0.57,8.87,596.9
44228.17,0.14,-1.27,0.43,0.62,8.61,596.72
44228.21,-0.23,-1.84,0.27,2.6,9.07,596.28
44228.25,-1.24,-2.8,0.58,1.58,9.53,596.39
44228.29,-1.02,-2.58,1.11,1.4,9.13,595.89
44228.33,-0.89,-1.95,1.07,1.33,8.95,596.64
44228.38,-0.55,-2.01,1,1.48,8.87,596.96
44228.42,4.27,0.03,0.91,1.38,7.93,597.26
44228.46,4.92,-0.12,0.57,1.41,4.73,597.33
44228.5,5.4,1.12,0.39,2.85,1.37,596.92
44228.54,10.39,1.38,0.71,0.12,1.36,596.2
44228.58,11.17,1.11,0.74,3.03,3.21,595.39
44228.62,12.16,-0.03,0.77,1.79,7.57,594.76
44228.67,13.6,-1.04,1.05,3.02,7.45,594.45
44228.71,13.64,-1.84,1.13,0.42,3.95,594.38
44228.75,7.47,-0.76,1.92,0.48,2.01,594.08
44228.79,4.8,0.68,2.81,0.54,2.75,594.64
44228.83,4.11,1.18,2.24,0.53,5.56,595.38
44228.88,4.21,1.77,1.57,0.62,9.24,596
44228.92,4.12,2.04,1.89,0.66,10,596.65
44228.96,2.46,1.81,2.01,0.67,10,597.1
44229,2.41,1.73,1.58,0.68,10,597.39
44229.04,1.93,1.49,1.33,0.69,10,597.31
44229.08,2.13,1.62,1.41,0.67,9.02,597.21
44229.12,2.12,1.43,1.35,0.69,9.77,596.85
44229.17,1.33,0.95,1.28,0.68,9.85,597.08
44229.21,1.1,0.36,1.18,0.71,10,596.85
44229.25,0.99,-0.52,0.75,0.61,9.53,597
44229.29,1.15,-0.68,0.51,0.15,9.99,597.14
44229.33,0.62,-1.23,0.21,2.85,9.49,597.42
44229.38,0.62,-1.49,0.25,2,9.43,597.84
44229.42,4.38,0.48,0.6,1.55,9.77,598.08
44229.46,4.86,0.97,0.74,1.62,7.19,598.41
44229.5,5.52,1.48,0.74,1.39,7.2,597.99
44229.54,9.68,1.78,0.83,1.3,6.5,597.24
44229.58,10.42,1.34,0.82,1.22,7.28,596.29
44229.62,10.84,0.58,0.48,1.7,9.08,595.5
44229.67,10.75,1.3,0.65,2.93,8.61,595.34
44229.71,10.13,1.89,1.68,0.46,7.89,595.31
44229.75,6.43,0.55,2.25,0.61,4.74,595.42
44229.79,5.53,1.75,1.56,0.61,5.99,595.86
44229.83,4.86,2.73,2.04,0.59,8.11,596.73
44229.88,4.51,3,1.84,0.62,10,597.13
44229.92,4.49,3.28,1.68,0.66,10,597.57
44229.96,1.95,1.88,1.62,0.63,10,597.88
44230,2.02,1.61,1.13,0.59,10,597.91
44230.04,1.53,1.14,0.87,0.34,8.79,597.67
44230.08,1.7,0.66,0.56,2.81,9.96,597.25
44230.12,1.63,0.29,0.62,2.07,9.55,597.04
44230.17,1.22,-0.28,0.94,1.52,9.98,596.58
44230.21,2.01,0.13,1.13,1.52,9.65,596.46
44230.25,1.15,-0.63,1.35,1.19,9.19,596.29
44230.29,1.31,-0.57,1.7,1.19,9.48,596.28
44230.33,0.54,-0.87,1.75,1.16,8.88,596.71
44230.38,1.1,-0.94,1.43,1.07,5.84,597.17
44230.42,6.01,1.54,1.09,1.35,1.56,597.47
44230.46,6.89,0.82,0.8,1.68,1.56,597.71
44230.5,7.73,1.38,0.72,2.41,0.79,597.42
44230.54,12.07,1.65,0.89,2.9,0.45,596.67
44230.58,12.63,1.81,1.06,0,1.91,595.98
44230.62,12.78,1.77,1.5,0.1,2.43,595.21
44230.67,13.48,1.95,1.92,0.23,1.71,595.24
44230.71,12.81,2.39,2.19,0.34,0.78,595.08
44230.75,7.23,2.15,2.46,0.47,1.52,595.37
44230.79,5.7,3.2,1.53,0.54,4.42,595.62
44230.83,5.3,3.76,2.17,0.59,10,596.39
44230.88,5.4,3.97,1.98,0.59,10,596.97
44230.92,4.79,3.84,2.07,0.61,10,597.31
44230.96,2.88,2.49,1.9,0.61,10,597.55
44231,2.21,1.54,1.65,0.6,10,597.47
44231.04,1.87,1.31,1.49,0.56,10,597.4
44231.08,1.87,1.08,1.43,0.49,9.47,596.92
44231.12,1.7,0.73,1.19,0.4,10,596.71
44231.17,1.11,-0.22,1.01,0.36,9.96,596.43
44231.21,2.03,0.41,0.86,0.25,10,596.16
44231.25,1.77,0,0.73,2.46,9.8,596.39
44231.29,1.97,0.29,0.96,1.87,9.65,595.88
44231.33,2.38,0.72,0.95,1.59,9.79,596.27
44231.38,2.3,0.33,1.14,1.61,9.5,596.67
44231.42,5.16,1.6,1.27,1.37,7.28,596.67
44231.46,5.51,0.88,1.09,1.43,3.14,596.69
44231.5,6.18,1.68,1.06,1.52,2.64,596.17
44231.54,9.56,2.08,0.8,1.8,0.69,595.29
44231.58,11.4,2.43,0.82,2.04,0.4,594.43
44231.62,12.25,2.65,0.89,2.46,0.48,593.71
44231.67,13.37,2.59,1.15,3.14,0.02,593.38
44231.71,12.67,3.13,1.7,0.33,0.56,593.52
44231.75,8.03,1.47,2.22,0.45,1.72,593.84
44231.79,6.71,2.56,1.89,0.62,5.09,594.21
44231.83,5.14,3.12,2.58,0.71,8.26,595.11
44231.88,4.76,3.68,2.72,0.68,9.95,595.94
44231.92,3.77,2.6,2.36,0.67,10,596.58
44231.96,2.29,1.75,2.16,0.67,10,596.96
44232,1.07,0.46,1.89,0.75,9.02,597.13
44232.04,0.97,0.13,2.03,0.77,8.79,597.19
44232.08,1.07,0.12,1.97,0.77,9.98,597.15
44232.12,0.85,-0.2,1.77,0.78,10,597.18
44232.17,0.13,-0.38,1.59,0.78,9.81,597.09
44232.21,1.02,0.06,1.39,0.79,9.75,597.03
44232.25,0.74,-1.24,1.21,0.68,9.88,597.1
44232.29,0.93,-0.91,1.24,0.73,9.73,597.24
44232.33,0.42,-1.54,1.47,0.8,9.39,598.12
44232.38,1.27,-0.98,1.58,0.73,9.78,598.69
44232.42,3.77,-0.91,1.28,0.69,9.92,598.98
44232.46,4.12,-0.98,1.07,0.58,9.89,599.29
44232.5,3.96,-1.19,0.9,0.42,8.01,599.05
44232.54,7.53,-0.98,0.74,0.26,7.95,598.38
44232.58,7.75,-0.82,0.65,3.12,7.36,597.23
44232.62,8.22,-0.69,0.99,0.05,3.97,596.46
44232.67,10.42,-0.76,1.26,0.14,2.38,595.71
44232.71,10.31,-0.71,1.54,0.17,1.84,595.76
44232.75,5.67,-2.04,1.46,0.16,0.04,595.24
44232.79,5.37,-0.88,1.86,0.5,0,595.38
44232.83,5.08,-0.3,2.12,0.6,0.02,595.68
44232.88,4.8,0.31,2.15,0.51,0.09,596.16
44232.92,4.3,0.92,1.94,0.46,0.94,596.46
44232.96,2.17,0.63,1.51,0.45,3.16,596.52
44233,2.1,0.76,1.22,0.46,3.76,596.31
44233.04,1.56,0.95,0.99,0.38,4.29,596.17
44233.08,1.74,1.5,0.82,0.3,9.34,595.86
44233.12,1.79,1.6,0.58,0.3,9.26,595.53
44233.17,0.55,0.44,0.38,0.03,10,595.14
44233.21,0.76,0.54,0.33,2.44,10,594.85
44233.25,-0.27,-0.28,0.73,1.18,10,594.99
44233.29,-0.45,-0.45,1.16,1.29,9.9,594.84
44233.33,0.03,0.03,1.43,1.16,9.29,595.06
44233.38,-0.37,-0.39,1.52,1.25,9.01,595.43
44233.42,3.9,1.77,1.53,1.2,7.9,595.41
44233.46,5.02,1.58,1.33,1.19,0.81,595.6
44233.5,6.62,2.21,1.42,1.18,0.16,594.97
44233.54,12.79,2.56,1.49,1.13,0,594.15
44233.58,14.06,2.31,1.57,1.19,0,593.16
44233.62,15.16,1.64,1.69,1.21,0,592.3
44233.67,16.96,-1.41,1.48,1.38,0,592.01
44233.71,17.02,-3.63,1.22,1.72,0.01,592.11
44233.75,13.32,4.24,0.68,2.57,0.07,591.99
44233.79,12.95,-4.55,1.02,3.1,0.14,592.39
44233.83,11.83,-3.64,1.49,0.41,0.7,593.22
44233.88,10.62,-1.56,1.87,0.52,1.8,594
44233.92,6.51,0.69,2.26,0.57,4.31,594.43
44233.96,4.4,2.15,2.34,0.54,8.24,594.75
44234,3.52,2.86,1.9,0.54,9.24,595.11
44234.04,3.13,2.8,1.74,0.52,10,594.95
44234.08,3.04,2.42,1.69,0.53,10,595.1
44234.12,2.94,2.07,1.5,0.54,10,594.93
44234.17,1.44,1.29,1.49,0.59,10,595.02
44234.21,1.46,1.08,1.34,0.6,10,594.98
44234.25,0.57,0.56,1.38,0.76,10,594.98
44234.29,0.72,0.34,1.19,0.72,10,595.27
44234.33,0.86,0.55,1.12,0.68,10,595.92
44234.38,0.05,0.03,1.3,0.64,10,596.56
44234.42,3.32,1.35,1.32,0.64,10,597.02
44234.46,3.49,0.9,1.43,0.61,8.49,597.3
44234.5,4.07,1.28,1.44,0.56,8.87,596.9
44234.54,8.21,2.53,1.51,0.48,9.85,596.4
44234.58,9.52,2.36,1.89,0.53,10,595.56
44234.62,9.83,2.66,1.86,0.52,10,595.19
44234.67,9.18,2.64,2.24,0.69,10,595.17
44234.71,8.01,3.01,2.47,0.76,10,595.58
44234.75,4.31,1.13,2.03,0.65,10,595.76
44234.79,4.9,1.57,1.9,0.65,10,596.55
44234.83,4.83,1.42,1.83,0.83,9.37,596.83
44234.88,4.96,1.53,1.32,0.82,9.32,597.62
44234.92,4.88,1.44,1.62,0.85,9.88,598.18
44234.96,3.37,1.59,1.5,1.02,9.92,598.58
44235,3.22,1.61,0.97,0.95,9.98,598.89
44235.04,3.35,1.57,0.82,0.9,9.94,599.1
44235.08,3.56,1.6,0.81,1.04,9.98,599.13
44235.12,3.88,1.54,1.01,1.21,9.64,598.98
44235.17,3.41,1.08,0.85,1.53,9.56,598.85
44235.21,3.61,0.94,0.63,1.84,10,598.68
44235.25,2.74,0.82,0.34,0.87,9.82,598.42
44235.29,2.98,0.67,0.08,2.45,10,598.77
44235.33,3.25,0.44,0.61,0.42,10,599.36
44235.38,3.09,-0.49,0.6,2.75,10,599.29
44235.42,5.08,-0.98,0.54,0.79,10,599.72
44235.46,5.21,-1.13,0.51,1.44,10,600.11
44235.5,5.89,-0.93,0.57,3.13,10,599.95
44235.54,8.01,-0.99,0.91,0.33,10,599.43
44235.58,8.72,-1.23,1.28,0.49,10,598.95
44235.62,8.78,-1.07,1.48,0.56,10,598.39
44235.67,8.72,-0.81,1.68,0.73,10,598.16
44235.71,8.43,-1.05,1.69,0.86,10,598
44235.75,6.64,-1.65,1.4,0.54,10,597.95
44235.79,6.53,-0.54,1.43,0.3,10,598.38
44235.83,7.05,-1.37,0.96,0.64,9.8,598.69
