$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛栏江,,,,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,,,,,,,,,,,,,
0.25,0,306.89,135.98,243.58,173.61,155,161.76,188.37,171.33,175.38,168.41,161.14,198.15,231.93,288.7,262.08,176.32,260.11,226.32,280.9,307.2,220.6,229.65,250.96,195.65,169.04,194.2,267.07,272.37,289.01,340.36,250.23,337.25,361.05,415.01,362.2,348.78,391.3,392.76,332.26,462.2,349.93,292.96,328.62,521.25,623.65,482.79,550.26,421.66,482.27,453.58,463.76,436.84,486.74,410.22,363.65,468.34,359.08,298.99,392.86,416.67,548.49,402.43,330.28,315.62,350.97,656.82,610.56,422.39,363.13,377.79,483.52,670.23,463.35,359.7,500.25,388.91,511.9,461.27,567.41,415.73,635.92,490.48,579.99,570.84,780.53,732.81,571.57,531.03,492.56,616.79,400.66,709.84,763.38,643.2,602.45,662.02,654.01,496.82,608.27,514.81,376.96,599.43,656.51,495.47,611.91,697.15,1033.88,1020.26,945.1,986.89,828.87,730,1118.29,731.77,811.82,922.95,839.99,682.7,661.91,917.96,823.67,699.44,615.55,552.55,617.1,565.85,746.53,1011.01,476.55,515.95,586.54,611.49,761.3,520.94,702.35,616.48,1045.83,761.61,1001.55,890.21,719.09,731.15,724.18,611.7,618.25,589.04,700.48,667.21,766.6,612.63,649.64,691.23,708.9,734.89,769.72,806.73,659.83,924.1,1307.6,1289.41,856.63,559.3,659.73,1191.17,1378.3,1040.95,914.33,780.84,791.76,824.19,829.49,776.68,646.84,1272.47,990.42,1179.21,843.32,779.7,615.86,717.95,693.83,887.71,916.72,817.23,779.59,935.43,804.23,699.96,1107.48,994.27,644.13,816.29,1279.74,1477.47,1456.89,1559.81,1273.51,921.29,593.92,738.32,738.11,726.26,897.8,1190.34,836.56,1192.52,878.36,803.71,913.29,995.31,904.97,796.75,596.94,860.37,933.35,1084.51,968.7,705.78,762.96,633.43,504.21,0,0,171.95,140.14,126.83,214.78,237.86,258.24,281.73,225.38,268.74,300.34,283.6,163.42,316.66,0,0,42.31,99.91,275.39,196.07,264.16,297.12,242.54,385.9,302.73,386.94,422.7,520.11,460.85,445.78,354.4,436.11,0,0,12.68,129.33,178.08,235.05,209.37,288.7,319.16,445.57,385.27,599.54,0,,,,,,,6,,255326760.8,,602.75,,
0.25,0,306.89,135.98,243.58,173.61,155,161.76,188.37,171.33,173.61,168.41,161.14,198.15,231.93,288.7,262.08,176.32,260.11,226.32,280.9,307.2,220.6,229.65,250.96,195.65,163.11,186.4,267.07,272.37,289.01,340.36,250.23,337.25,361.05,413.03,358.66,340.78,390.37,359.6,332.26,462.2,332.05,290.05,328.62,521.25,621.26,482.79,548.08,421.66,482.27,449.52,463.76,433.93,457.01,410.22,361.16,467.51,359.08,298.99,392.86,416.67,548.39,402.43,330.28,311.36,350.97,656.82,608.68,422.39,363.13,367.08,483.52,667.73,463.35,353.05,500.25,388.91,511.9,461.27,567.41,415.73,635.92,488.71,579.26,556.6,775.12,732.81,566.37,530.19,492.56,616.79,400.66,709.84,763.38,643.2,602.45,662.02,654.01,496.82,608.27,513.14,376.96,599.43,656.51,490.59,611.91,697.15,1024.73,1020.26,945.1,979.82,827.83,709.63,1118.29,724.7,808.91,922.95,839.99,682.7,661.91,917.96,823.67,696.43,615.55,551.19,617.1,563.98,746.53,1008.82,476.55,515.95,586.54,611.49,761.3,518.86,692.48,616.48,1045.83,761.61,1001.55,890.21,719.09,731.15,724.18,611.7,618.25,589.04,700.48,667.21,764.21,612.63,649.64,691.23,708.9,734.89,769.72,806.73,659.83,924.1,1307.6,1288.68,847.69,559.3,657.96,1191.17,1377.26,1039.7,914.33,780.84,790.93,824.19,825.96,776.68,646.84,1272.47,990.42,1176.82,843.32,779.7,615.86,717.95,693.83,887.71,916.72,817.23,777.41,935.43,801.74,697.26,1105.09,994.27,644.13,816.29,1279.54,1477.47,1456.89,1555.34,1264.67,921.29,593.92,738.32,738.11,726.26,877.94,1190.34,836.56,1192.11,878.36,803.3,908.61,995.31,904.97,796.33,596.94,860.37,933.35,1083.88,968.7,705.78,759.53,633.43,504.21,0,0,168.1,140.14,126.83,214.78,237.86,258.24,280.59,225.38,268.74,300.34,283.6,163.42,316.66,0,0,42.31,99.91,275.39,196.07,264.16,296.91,242.54,385.9,302.73,386.94,422.7,515.64,460.85,445.78,352.63,436.11,0,0,12.68,129.33,178.08,235.05,206.46,288.7,318.43,445.57,382.57,599.54,0,,,,,,,7,,251736206.2,,602.5,,
0.25,0,306.89,135.98,243.58,173.61,155,161.76,185.88,171.33,173.61,162.49,161.14,198.15,231.93,288.7,262.08,176.32,260.11,226.32,280.9,307.2,220.6,224.86,250.96,195.65,163.11,179.85,263.75,272.37,289.01,340.36,250.23,337.25,361.05,413.03,358.66,340.78,388.91,359.6,332.26,462.2,332.05,290.05,328.62,521.25,616.79,482.79,548.08,421.66,482.27,448.59,463.76,433.93,457.01,401.8,361.16,467.51,359.08,298.99,392.86,416.46,548.39,402.43,330.28,311.36,350.97,656.82,608.68,422.39,363.13,367.08,483.52,667.73,463.35,353.05,496.82,388.91,507.22,461.27,564.71,415.73,635.92,485.8,579.26,556.6,773.15,732.81,564.19,530.19,488.51,612.43,400.66,709.84,763.38,643.2,602.45,662.02,654.01,496.82,607.12,509.4,376.96,599.43,656.51,490.59,611.91,697.15,1024.73,1020.26,945.1,979.82,827.83,709.63,1118.29,724.7,808.91,922.95,839.99,682.7,661.91,915.88,818.37,696.43,615.55,551.19,614.61,563.98,746.53,1008.82,474.78,515.95,586.54,608.37,760.57,518.86,692.48,616.48,1044.79,759.63,999.47,887.3,719.09,731.15,724.18,611.7,618.25,589.04,700.48,662.02,764.21,612.63,649.64,691.23,705.57,734.89,769.72,806.73,659.83,924.1,1300.85,1288.68,847.69,559.3,656.4,1191.17,1377.26,1037.41,914.33,778.76,790.93,819.72,825.96,776.68,646.84,1271.74,989.38,1176.82,837.91,779.7,612.74,717.95,690.19,887.71,916.72,817.23,777.41,935.43,801.74,697.26,1101.04,990.32,644.13,816.29,1279.54,1477.47,1454.29,1552.33,1256.56,921.29,588,738.32,738.11,726.26,877.94,1190.34,833.96,1192.11,877.94,803.3,908.61,995.31,903.51,796.33,596.94,860.37,933.35,1083.88,968.7,705.78,759.53,633.43,504.21,0,0,168.1,136.29,126.83,212.39,233.18,258.24,280.59,225.38,268.74,300.34,283.6,163.42,316.66,0,0,41.69,99.91,275.39,196.07,264.16,296.91,242.54,385.9,301.59,386.94,422.7,515.64,460.85,445.78,352.63,436.11,0,0,8,129.33,175.8,234.95,206.46,288.7,318.43,445.57,380.7,598.81,0,,,,,,,8,,248587972.4,,602.25,,
0.25,0,306.89,131.2,243.58,173.61,155,161.76,185.05,171.33,173.61,162.49,161.14,198.15,222.47,288.18,257.09,176.32,260.11,226.32,275.39,307.2,220.6,224.86,250.96,195.65,163.11,179.85,263.75,272.37,289.01,340.36,250.23,330.59,361.05,413.03,358.66,337.14,388.91,353.98,329.97,462.2,332.05,290.05,328.62,521.25,611.7,461.27,548.08,421.66,482.27,448.59,463.76,433.93,444.64,400.97,361.16,466.57,354.5,298.99,392.86,416.46,548.39,402.43,329.14,308.86,350.97,656.82,608.68,422.39,363.13,367.08,483.52,660.98,463.35,352.94,496.82,384.03,507.22,459.19,564.71,415.73,635.92,485.8,578.85,556.6,773.15,732.81,564.19,530.19,488.51,612.43,400.66,703.39,763.38,638.62,602.45,662.02,654.01,496.82,607.12,509.4,376.96,599.43,656.51,490.59,611.91,691.64,1022.65,1020.26,945.1,979.82,827.83,709.63,1118.29,720.65,808.91,915.68,839.99,682.7,657.03,915.88,818.37,696.43,615.55,551.19,614.61,563.98,746.53,1008.82,474.78,515.95,583.73,608.37,754.96,518.86,692.48,616.48,1044.79,759.63,999.47,887.3,714,725.74,722,608.79,618.25,587.68,696.43,662.02,764.21,612.63,649.64,691.23,705.57,732.92,764.42,801.01,659.83,924.1,1300.85,1288.68,840.72,556.81,654.63,1188.57,1377.26,1037.41,911.1,778.76,790.93,819.72,825.96,775.54,643.3,1271.74,989.38,1172.25,837.91,779.7,610.14,717.95,690.19,887.71,913.81,817.23,777.41,935.43,801.74,694.35,1101.04,990.32,644.13,814.52,1279.54,1477.47,1454.29,1552.33,1248.45,921.29,588,735.1,737.39,726.26,877.94,1190.34,833.96,1192.11,877.94,803.3,908.61,993.13,903.51,796.33,596.94,855.48,932.52,1080.24,968.7,705.78,759.53,633.43,504.21,0,0,168.1,136.29,126.83,212.39,233.18,258.24,280.59,225.38,268.74,300.34,280.07,163.42,313.54,0,0,41.69,99.91,275.39,196.07,264.16,296.91,242.54,385.9,301.48,386.94,422.7,515.64,460.85,443.28,352.63,436.11,0,0,8,129.33,175.8,234.95,206.46,288.7,315.52,445.57,380.7,598.81,0,,,,,,,9,,245685927.6,,602,,
0.25,0,306.89,131.2,243.58,173.61,155,161.76,185.05,171.33,173.61,162.49,161.14,198.15,222.47,288.18,257.09,174.44,257.92,226.32,275.39,307.2,220.6,224.86,250.96,195.65,163.11,179.85,263.75,272.37,289.01,337.76,250.23,330.59,350.03,413.03,354.71,337.14,385.59,353.98,329.97,456.69,332.05,290.05,325.19,521.25,611.18,461.27,548.08,421.66,472.39,448.59,463.76,433.93,434.45,400.97,361.16,466.57,354.5,298.99,387.04,416.46,548.39,400.87,327.78,308.86,350.97,656.82,608.68,421.66,363.13,367.08,483.52,660.98,461.48,352.94,496.82,384.03,507.22,459.19,564.71,412.82,635.92,485.8,578.85,556.6,773.15,726.68,564.19,518.76,488.51,612.43,400.66,703.39,763.38,638.62,601.09,662.02,652.14,496.82,607.12,509.4,376.96,599.43,656.51,490.59,611.91,691.64,1022.65,1020.26,943.75,979.82,827.83,709.63,1118.29,720.65,808.91,911.83,834.38,682.7,654.32,915.88,818.37,696.43,615.55,551.19,614.61,563.98,741.86,1005.71,474.78,509.71,583.73,608.37,754.44,516.16,692.48,616.48,1044.79,759.63,999.47,887.3,714,725.74,722,608.79,618.25,581.24,696.43,662.02,764.21,610.35,649.44,691.23,705.57,732.92,761.5,801.01,659.83,924.1,1300.85,1288.68,840.72,556.81,654.63,1188.57,1375.59,1037.41,911.1,778.76,790.93,819.72,825.96,775.54,643.3,1271.74,987.93,1168.09,837.91,776.06,610.14,717.22,690.19,887.71,913.81,813.9,777.41,935.43,801.74,694.35,1101.04,990.32,644.13,814.52,1279.54,1477.47,1454.29,1552.33,1248.45,919.21,588,735.1,737.39,726.26,877.94,1190.34,833.96,1188.88,877.94,803.3,908.3,993.13,903.51,796.33,596.94,855.48,931.27,1080.24,968.7,696.32,755.27,633.43,504.21,0,0,168.1,136.29,126.83,212.39,233.18,258.24,274.66,223.83,266.86,298.47,280.07,163.42,310.11,0,0,41.69,99.91,275.39,196.07,264.16,296.91,242.54,385.9,301.48,386.94,419.79,515.64,457.63,443.28,351.49,436.11,0,0,0,129.33,171.33,234.95,206.46,285.58,315.52,444.74,380.7,598.81,0,,,,,,,10,,242497622.6,,601.75,,
0.25,0,296.18,131.2,243.58,173.61,155,161.76,185.05,171.33,173.61,162.49,161.14,198.15,222.47,288.18,257.09,174.44,257.92,226.32,275.39,307.2,220.6,224.86,250.96,195.65,163.11,179.85,263.75,272.37,289.01,337.76,245.97,330.59,350.03,410.54,350.97,337.14,385.59,353.98,329.97,456.69,332.05,290.05,325.19,521.25,611.18,461.27,548.08,421.66,472.39,448.59,463.76,433.93,424.47,400.97,361.16,466.57,354.5,298.99,383.82,416.46,540.59,396.5,327.78,308.86,350.97,656.82,608.68,421.66,363.13,365.42,483.52,660.98,457.32,352.94,496.82,384.03,507.22,459.19,564.71,412.82,635.92,485.8,578.85,553.38,773.15,726.68,564.19,513.56,488.51,605.77,400.66,703.39,762.34,633.84,601.09,660.56,652.14,496.82,605.15,509.4,374.98,594.65,656.51,490.59,606.4,691.64,1016.93,1016.62,943.75,973.58,827.83,709.63,1118.29,720.65,808.91,911.83,834.38,673.97,654.32,915.88,818.37,690.71,615.55,549.22,614.61,563.98,741.86,1005.71,474.78,509.71,583.73,608.37,754.44,516.16,692.48,615.75,1044.79,759.63,999.47,887.3,714,723.35,722,608.79,618.25,581.24,696.43,662.02,764.21,610.35,645.8,691.23,705.57,729.07,761.5,801.01,655.57,919.94,1300.85,1288.68,840.72,556.81,654.22,1188.57,1375.59,1037.41,911.1,778.76,790.93,819.72,822.22,775.54,641.64,1271.74,987.93,1168.09,837.91,776.06,610.14,716.7,690.19,867.54,913.81,811.41,777.41,935.43,799.55,694.35,1098.96,990.32,644.13,814.52,1274.44,1473.21,1454.29,1552.33,1234.52,919.21,588,735.1,737.39,726.26,877.94,1190.34,833.76,1188.88,877.94,795.92,908.3,993.13,901.85,796.33,596.94,855.48,931.27,1080.24,968.7,696.32,755.27,633.43,504.21,0,0,168.1,136.29,126.83,212.39,233.18,258.24,269.67,223.83,266.86,293.58,275.6,163.42,310.11,0,0,41.69,99.91,265.31,191.91,255.74,296.91,242.54,385.9,301.48,386.94,419.79,515.64,457.63,441.62,351.49,433.41,0,0,0,129.33,171.33,228.4,205.01,285.58,315.52,444.74,380.7,598.81,0,,,,,,,11,,239440843.2,,601.5,,
0.25,0,296.18,131.2,243.58,173.61,153.55,160.51,185.05,160.1,173.61,162.49,161.14,198.15,222.47,288.18,255.95,174.44,256.16,226.32,275.39,307.2,220.6,224.86,250.96,195.65,163.11,179.85,263.75,272.37,287.14,337.76,245.97,330.59,346.91,410.54,350.55,337.14,385.59,353.98,327.78,453.06,322.38,281.42,325.19,521.25,606.08,455.97,545.68,418.54,472.39,448.59,461.17,433.93,424.47,400.97,361.16,466.57,354.5,298.05,383.82,416.46,540.59,396.5,327.78,308.86,350.97,656.82,601.2,421.66,360.74,365.42,483.52,660.46,457.32,352.94,496.82,384.03,507.22,459.19,564.71,412.82,635.92,481.54,578.85,553.38,773.15,726.68,563.36,513.56,488.51,605.77,400.66,698.71,762.34,633.84,601.09,660.56,652.14,496.3,605.15,509.4,374.98,594.65,656.51,490.59,606.4,691.64,1016.93,1013.71,943.75,973.58,827.83,709.63,1116.53,714.41,804.13,911.83,834.38,673.97,654.32,915.88,818.37,690.71,615.55,549.22,614.61,563.98,741.86,1005.71,471.98,509.71,583.73,608.37,754.44,516.16,692.48,615.75,1044.79,754.23,999.47,887.3,709.63,723.35,722,608.79,618.25,581.24,696.43,662.02,760.36,610.35,645.8,691.23,704.64,729.07,761.5,801.01,655.57,919.94,1300.85,1288.68,840.72,556.81,651.1,1188.57,1375.59,1032.22,911.1,775.75,781.57,819.72,820.97,775.54,641.64,1267.16,979.82,1168.09,837.91,773.56,610.14,716.7,690.19,867.54,911.31,811.41,777.41,935.43,799.55,694.14,1098.96,990.32,644.13,810.78,1274.44,1472.9,1454.29,1552.33,1225.16,919.21,588,735.1,736.66,726.26,877.94,1187.64,830.74,1188.88,877.94,795.92,908.3,992.3,901.85,796.33,596.1,855.48,931.27,1080.24,968.7,696.32,755.27,630.72,504.21,0,0,168.1,136.29,126.83,212.39,233.18,258.24,269.67,221.64,266.86,288.8,275.6,163.42,310.11,0,0,41.69,99.91,265.31,191.91,255.74,296.91,242.02,382.26,301.48,386.94,419.79,515.64,457.63,441.62,351.49,433.41,0,0,0,129.33,171.33,228.4,205.01,285.58,315.52,442.87,380.7,598.81,0,,,,,,,12,,236447908.2,,601.25,,
0.25,0,296.18,131.2,243.58,173.61,153.55,160.51,185.05,160.1,173.61,162.49,158.43,198.15,222.47,283.6,255.95,174.44,256.16,226.32,275.39,307.2,220.6,218.21,250.96,195.65,163.11,179.85,263.75,272.37,287.14,337.76,242.02,330.59,346.91,410.54,350.55,337.14,385.07,353.98,327.78,448.9,322.38,281.42,325.19,521.25,605.67,455.97,545.68,418.54,472.39,448.59,461.17,433.93,424.47,400.97,361.16,464.28,354.5,298.05,383.82,416.46,540.59,396.5,327.78,306.27,350.97,656.82,597.77,421.66,360.74,365.42,483.52,660.46,457.32,352.94,496.82,384.03,506.91,456.28,564.71,412.82,635.92,477.69,578.85,553.38,773.15,724.81,563.36,513.56,488.51,605.77,400.66,698.71,762.34,633.84,601.09,660.56,649.75,492.46,603.38,509.4,374.98,594.65,656.51,490.59,606.4,691.64,1016.93,1013.71,943.75,973.58,824.4,709.63,1105.61,714.41,804.13,911.83,831.78,673.97,654.32,915.88,818.37,690.71,613.67,548.6,614.61,563.98,741.86,1003.42,471.98,509.71,578.22,605.15,754.44,516.16,692.48,615.75,1044.79,754.23,999.47,882.51,709.63,723.35,722,607.64,618.25,581.24,696.43,662.02,760.36,610.35,645.8,686.45,704.64,729.07,761.5,801.01,655.57,919.94,1300.85,1288.68,840.72,556.81,651.1,1188.57,1375.59,1032.22,906.32,775.75,781.57,819.72,820.97,773.98,640.29,1259.26,979.82,1168.09,837.91,773.56,610.14,716.7,690.19,867.54,911.31,811.41,777.41,935.43,799.55,694.14,1098.96,990.32,644.13,810.78,1274.44,1472.9,1454.29,1544.42,1225.16,918.48,588,732.92,736.66,722.31,877.94,1183.27,828.56,1188.88,877.94,795.92,906.11,991.88,901.85,794.15,596.1,855.48,931.27,1080.24,964.43,696.32,755.27,630.72,504.21,0,0,168.1,136.29,126.83,212.39,233.18,258.24,269.67,221.64,266.86,288.8,275.6,163.42,310.11,0,0,41.69,99.7,265.31,191.91,255.74,296.91,242.02,378.73,301.48,380.91,419.79,515.64,457.63,441.62,351.49,433.41,0,0,0,129.33,171.33,224.66,205.01,285.58,315.52,442.87,380.7,598.81,0,,,,,,,13,,232815732.8,,601,,
0.25,0,296.18,131.2,243.58,173.61,148.77,160.51,181.93,160.1,173.61,157.08,158.43,198.15,219.46,283.6,255.95,174.44,256.16,221.43,269.05,307.2,220.6,218.21,250.96,195.65,163.11,179.85,263.23,269.88,287.14,337.76,242.02,320.72,346.91,410.54,350.55,331.74,385.07,353.98,327.78,447.96,315.52,281.42,325.19,521.25,605.67,451.6,545.68,418.54,472.39,448.59,461.17,432.06,401.8,400.97,361.16,464.28,354.5,298.05,383.82,416.46,537.78,396.09,327.78,306.27,350.55,656.82,597.77,421.66,359.18,365.42,475.72,660.46,457.32,339.74,496.82,384.03,506.91,452.22,564.71,412.82,635.92,477.69,578.85,553.07,773.15,724.81,563.36,513.56,488.51,605.77,400.66,698.71,761.61,633.84,601.09,660.56,649.75,492.46,603.38,505.97,373.63,591.11,656.51,485.28,606.4,688.84,1016.93,1013.71,942.19,973.58,824.4,706.3,1105.61,708.8,804.13,911.83,822.63,673.97,654.32,912.97,818.37,688.94,613.67,548.6,614.61,563.98,741.86,1003.42,471.98,509.71,576.98,605.15,754.44,516.16,692.48,615.75,1044.79,753.92,999.47,882.51,709.63,723.35,718.05,607.64,617.31,581.24,692.48,662.02,760.36,610.35,645.8,686.45,704.64,729.07,761.5,795.6,655.57,919.94,1300.85,1288.68,840.72,556.81,649.96,1188.57,1375.59,1032.22,906.32,775.75,781.57,819.72,820.97,773.98,640.29,1259.26,979.82,1168.09,837.91,773.56,610.14,716.7,690.19,867.54,911.31,811.41,773.98,930.85,799.55,694.14,1098.96,990.32,644.13,810.78,1274.44,1472.9,1454.29,1544.42,1217.37,918.48,588,732.92,736.66,716.59,877.94,1183.27,828.56,1188.88,877.94,795.92,906.11,991.88,898.94,794.15,596.1,855.48,931.27,1080.24,964.43,696.32,755.27,630.72,504.21,0,0,168.1,136.29,126.83,212.39,233.18,257.3,269.67,221.64,266.86,288.8,275.6,163.42,310.11,0,0,41.69,99.7,265.31,187.44,253.66,296.18,242.02,378.73,301.48,380.91,419.79,515.64,457.63,441.62,351.49,429.56,0,0,0,124.54,171.33,224.66,205.01,285.58,314.17,442.87,373.32,596.21,0,,,,,,,14,,229580206.8,,600.75,,
0.25,0,296.18,131.2,240.67,173.61,148.77,160.51,181.93,160.1,173.61,157.08,158.43,198.15,219.46,281.42,247.53,173.61,256.16,221.43,269.05,298.99,220.6,218.21,250.96,195.65,163.11,179.85,263.23,269.88,287.14,337.76,239.73,320.72,346.91,410.54,350.55,331.74,385.07,352.84,327.78,447.96,315.52,281.42,325.19,521.25,600.16,451.6,545.68,418.54,472.39,448.59,461.17,432.06,401.8,400.97,361.16,464.28,351.8,298.05,383.82,416.46,537.78,396.09,326.23,306.27,350.55,656.82,597.77,421.66,359.18,365.42,475.72,655.36,457.32,339.74,496.82,377.17,506.91,452.22,564.71,412.82,635.92,476.34,578.85,553.07,773.15,724.49,563.36,504.2,488.51,605.77,400.14,698.71,761.61,633.84,601.09,660.56,649.75,492.46,603.38,505.97,373.53,591.11,655.47,485.28,606.4,688.84,1016.93,1013.71,942.19,959.55,816.08,706.3,1103.95,708.8,804.13,911.83,822.63,673.97,654.32,912.97,818.37,688.94,613.05,547.14,610.04,560.97,741.86,1003.42,469.79,509.71,576.98,605.15,753.92,516.16,691.12,615.55,1039.7,753.92,996.14,882.51,709.63,723.35,718.05,607.64,614.61,580.09,692.48,657.86,756.2,610.35,645.8,679.79,704.64,729.07,761.5,795.6,655.57,919.94,1300.85,1288.68,840.72,556.81,649.23,1188.57,1344.41,1032.22,906.32,775.75,781.57,819.72,820.97,773.98,640.29,1259.26,979.82,1165.7,837.91,768.37,610.14,716.7,690.19,867.54,911.31,811.41,773.98,929.71,799.55,690.6,1096.05,990.32,644.13,810.78,1274.44,1472.9,1451.59,1544.42,1217.37,916.4,588,732.92,736.66,716.59,877.94,1183.27,828.25,1188.88,877.94,795.92,906.11,991.88,898.94,794.15,596.1,855.48,931.27,1080.24,964.43,696.32,755.27,630.72,504.21,0,0,167.69,136.29,123.82,210.73,229.54,257.3,269.67,221.64,266.03,288.8,272.06,163.42,310.11,0,0,41.69,93.98,265.31,187.44,253.66,294.1,242.02,378.73,301.48,380.91,419.79,515.64,457.63,441.62,351.49,429.56,0,0,0,124.54,171.33,224.66,205.01,285.58,314.17,442.87,373.32,596.21,0,,,,,,,15,,226012352,,600.5,,
0.25,0,296.18,131.2,240.67,173.61,148.77,156.88,177.56,160.1,173.61,157.08,158.43,198.15,213.95,281.42,245.86,173.61,256.16,221.43,269.05,298.99,220.6,218.21,250.96,195.65,163.11,179.85,263.23,269.88,287.14,331.11,239.73,320.72,345.87,410.54,350.55,331.74,385.07,352.84,327.78,447.96,315.52,281.42,325.19,521.25,600.16,451.6,545.68,418.54,468.75,448.59,461.17,432.06,401.8,400.97,361.16,462.83,351.8,298.05,383.82,411.78,537.78,396.09,326.23,306.27,350.55,653.28,597.77,417.71,359.18,365.42,475.72,655.36,451.91,339.74,492.66,377.17,501.4,452.22,557.43,412.82,635.92,476.34,578.85,546,770.13,724.49,563.36,504.2,488.51,605.77,400.14,698.71,761.61,633.84,601.09,660.56,649.75,492.46,603.38,505.97,373.53,591.11,655.47,485.28,603.9,688.84,1016.93,1009.55,937.61,959.55,816.08,706.3,1103.95,708.8,801.01,908.71,822.63,673.24,654.32,912.97,818.37,688.94,613.05,543.5,608.37,560.97,737.7,1003.42,469.79,509.71,576.98,605.15,753.92,516.16,691.12,615.55,1035.75,753.92,996.14,882.51,709.63,719.3,718.05,607.64,614.61,580.09,692.48,657.86,756.2,607.85,645.8,679.79,704.64,726.68,757.35,795.6,655.05,919.94,1290.14,1286.6,829.6,556.81,649.23,1186.49,1344.41,1032.22,906.32,775.75,781.57,814.52,818.79,773.98,640.29,1259.26,979.82,1165.7,837.91,768.37,610.14,716.7,690.19,867.54,911.31,811.41,773.98,929.71,795.29,690.6,1096.05,990.32,644.13,806.94,1271.63,1472.9,1451.59,1544.42,1208.53,916.4,588,732.92,736.66,716.59,877.94,1183.27,828.25,1188.88,877.94,795.92,906.11,991.05,898.94,794.15,596.1,853.3,927.63,1080.24,964.43,696.32,755.27,627.92,504.21,0,0,167.69,136.29,123.82,210.73,229.54,257.3,266.34,221.64,266.03,288.8,272.06,163.42,310.11,0,0,41.69,93.98,265.31,187.44,253.66,294.1,242.02,378.73,301.48,380.91,415.94,513.46,457.63,438.29,349.2,429.56,0,0,0,121.84,171.33,224.66,205.01,285.58,314.17,442.87,373.32,596.21,0,,,,,,,16,,222942608.8,,600.25,,
